s.id,t.id
SPE001419,TOP004274
SPE001420,TOP000775
SPE001420,TOP004277
SPE001420,TOP004278
SPE001421,TOP004280
SPE001421,TOP004281
SPE001421,TOP004781
SPE001421,TOP004783
SPE001421,TOP004279
SPE001421,TOP004782
SPE001422,TOP004284
SPE001422,TOP004282
SPE001422,TOP004283
SPE001423,TOP004285
SPE001423,TOP004286
SPE001423,TOP000229
SPE001424,TOP004289
SPE001424,TOP004287
SPE001424,TOP004288
SPE001425,TOP004292
SPE001425,TOP004290
SPE001425,TOP004291
SPE001427,TOP004295
SPE001427,TOP004293
SPE001427,TOP004294
SPE001428,TOP004296
SPE001428,TOP004297
SPE001428,TOP000300
SPE001429,TOP004298
SPE001429,TOP000202
SPE001429,TOP004299
SPE001430,TOP004301
SPE001430,TOP004302
SPE001430,TOP004300
SPE001431,TOP004303
SPE001431,TOP004305
SPE001431,TOP004304
SPE001432,TOP004311
SPE001432,TOP004310
SPE001432,TOP004309
SPE001433,TOP004312
SPE001433,TOP004313
SPE001433,TOP004314
SPE001434,TOP004316
SPE001434,TOP003767
SPE001434,TOP004315
SPE001435,TOP004318
SPE001435,TOP004317
SPE001435,TOP004319
SPE001436,TOP000775
SPE001436,TOP004320
SPE001436,TOP004321
SPE001437,TOP004322
SPE001437,TOP004324
SPE001437,TOP004323
SPE001438,TOP004330
SPE001438,TOP004329
SPE001438,TOP004328
SPE001439,TOP004331
SPE001439,TOP003748
SPE001439,TOP004332
SPE001440,TOP004333
SPE001440,TOP004334
SPE001440,TOP003547
SPE001441,TOP004336
SPE001441,TOP004335
SPE001441,TOP002412
SPE001442,TOP004337
SPE001442,TOP004338
SPE001442,TOP004339
SPE001443,TOP004342
SPE001443,TOP004341
SPE001443,TOP004340
SPE001444,TOP004283
SPE001444,TOP004344
SPE001444,TOP004343
SPE001445,TOP004345
SPE001445,TOP004346
SPE001445,TOP004347
SPE001446,TOP004349
SPE001446,TOP004348
SPE001446,TOP004350
SPE001447,TOP004352
SPE001447,TOP004353
SPE001447,TOP004351
SPE001448,TOP004356
SPE001448,TOP004354
SPE001448,TOP004355
SPE001449,TOP004360
SPE001449,TOP004362
SPE001449,TOP004361
SPE001450,TOP004365
SPE001450,TOP004363
SPE001450,TOP004364
SPE001451,TOP004368
SPE001451,TOP004366
SPE001451,TOP004367
SPE001452,TOP004369
SPE001452,TOP004370
SPE001452,TOP004371
SPE001453,TOP002391
SPE001453,TOP004375
SPE001453,TOP004376
SPE001454,TOP004379
SPE001454,TOP004378
SPE001454,TOP004377
SPE001455,TOP004382
SPE001455,TOP004380
SPE001455,TOP004381
SPE001456,TOP004383
SPE001456,TOP004384
SPE001456,TOP004385
SPE001457,TOP004386
SPE001457,TOP004387
SPE001457,TOP004388
SPE001458,TOP004391
SPE001458,TOP004389
SPE001458,TOP004390
SPE001459,TOP004393
SPE001459,TOP004392
SPE001459,TOP004394
SPE001460,TOP004395
SPE001460,TOP004397
SPE001460,TOP004396
SPE001461,TOP004398
SPE001461,TOP004400
SPE001461,TOP004399
SPE001462,TOP000076
SPE001462,TOP004401
SPE001462,TOP004402
SPE001463,TOP004403
SPE001463,TOP004404
SPE001463,TOP004405
SPE001464,TOP004408
SPE001464,TOP004406
SPE001464,TOP004407
SPE001465,TOP004325
SPE001465,TOP004410
SPE001465,TOP004409
SPE001466,TOP004412
SPE001466,TOP004413
SPE001466,TOP004411
SPE001467,TOP001077
SPE001467,TOP004414
SPE001467,TOP004415
SPE001468,TOP004418
SPE001468,TOP004416
SPE001468,TOP004417
SPE001469,TOP004420
SPE001469,TOP004419
SPE001469,TOP004310
SPE001470,TOP004421
SPE001470,TOP004422
SPE001470,TOP004408
SPE001471,TOP004425
SPE001471,TOP004423
SPE001471,TOP004424
SPE001472,TOP004427
SPE001472,TOP004428
SPE001472,TOP004426
SPE001473,TOP004430
SPE001473,TOP004431
SPE001473,TOP004429
SPE001474,TOP004434
SPE001474,TOP004432
SPE001474,TOP004433
SPE001475,TOP004436
SPE001475,TOP004435
SPE001475,TOP004437
SPE001476,TOP004439
SPE001476,TOP003205
SPE001476,TOP004438
SPE001477,TOP005264
SPE001477,TOP005266
SPE001477,TOP005265
SPE001477,TOP004440
SPE001477,TOP004442
SPE001477,TOP004441
SPE001478,TOP004444
SPE001478,TOP004443
SPE001478,TOP004445
SPE001480,TOP004446
SPE001480,TOP004447
SPE001480,TOP004448
SPE001481,TOP004451
SPE001481,TOP004449
SPE001481,TOP004450
SPE001482,TOP004453
SPE001482,TOP004454
SPE001482,TOP004452
SPE001483,TOP004456
SPE001483,TOP004455
SPE001483,TOP004457
SPE001484,TOP000895
SPE001484,TOP000496
SPE001484,TOP004458
SPE001485,TOP004460
SPE001485,TOP001417
SPE001485,TOP004459
SPE001486,TOP004462
SPE001486,TOP004461
SPE001486,TOP000357
SPE001487,TOP004464
SPE001487,TOP004465
SPE001487,TOP004463
SPE001488,TOP004468
SPE001488,TOP004467
SPE001488,TOP004466
SPE001489,TOP004469
SPE001489,TOP004471
SPE001489,TOP004470
SPE001490,TOP004474
SPE001490,TOP004473
SPE001490,TOP004472
SPE001491,TOP004477
SPE001491,TOP004475
SPE001491,TOP004476
SPE001492,TOP004478
SPE001492,TOP004479
SPE001492,TOP004480
SPE001493,TOP004483
SPE001493,TOP004482
SPE001493,TOP004481
SPE001494,TOP004484
SPE001494,TOP004485
SPE001494,TOP004486
SPE001495,TOP004489
SPE001495,TOP004488
SPE001495,TOP004487
SPE001496,TOP004490
SPE001496,TOP004492
SPE001496,TOP004491
SPE001497,TOP004494
SPE001497,TOP004493
SPE001497,TOP004177
SPE001498,TOP004496
SPE001498,TOP004497
SPE001498,TOP004495
SPE001499,TOP004499
SPE001499,TOP004498
SPE001499,TOP004500
SPE001500,TOP004501
SPE001500,TOP004502
SPE001500,TOP004503
SPE001501,TOP004505
SPE001501,TOP004504
SPE001501,TOP004506
SPE001502,TOP004509
SPE001502,TOP004507
SPE001502,TOP004508
SPE001503,TOP004510
SPE001503,TOP004511
SPE001503,TOP004512
SPE001504,TOP004513
SPE001504,TOP004515
SPE001504,TOP004514
SPE001505,TOP004517
SPE001505,TOP004516
SPE001505,TOP004518
SPE001506,TOP004519
SPE001506,TOP004521
SPE001506,TOP004520
SPE001507,TOP004522
SPE001507,TOP004523
SPE001507,TOP004524
SPE001508,TOP004525
SPE001508,TOP004527
SPE001508,TOP004526
SPE001509,TOP004529
SPE001509,TOP004530
SPE001509,TOP004528
SPE001510,TOP004534
SPE001510,TOP004535
SPE001510,TOP004536
SPE001511,TOP004537
SPE001511,TOP004539
SPE001511,TOP004538
SPE001512,TOP004541
SPE001512,TOP004542
SPE001512,TOP004540
SPE001513,TOP004543
SPE001513,TOP004544
SPE001513,TOP004545
SPE001514,TOP004547
SPE001514,TOP004546
SPE001514,TOP004548
SPE001515,TOP004551
SPE001515,TOP004550
SPE001515,TOP004549
SPE001516,TOP004552
SPE001516,TOP004554
SPE001516,TOP004553
SPE001517,TOP004557
SPE001517,TOP004555
SPE001517,TOP004556
SPE001518,TOP004558
SPE001518,TOP004560
SPE001518,TOP004559
SPE001519,TOP003876
SPE001519,TOP001286
SPE001519,TOP001553
SPE001520,TOP004561
SPE001520,TOP004562
SPE001520,TOP004563
SPE001521,TOP004566
SPE001521,TOP004564
SPE001521,TOP004565
SPE001522,TOP004569
SPE001522,TOP004568
SPE001522,TOP004567
SPE001523,TOP004572
SPE001523,TOP004571
SPE001523,TOP004570
SPE001524,TOP004574
SPE001524,TOP004573
SPE001524,TOP004575
SPE001525,TOP004577
SPE001525,TOP004578
SPE001525,TOP004576
SPE001526,TOP004580
SPE001526,TOP004579
SPE001526,TOP004581
SPE001527,TOP003213
SPE001527,TOP003876
SPE001527,TOP004582
SPE001528,TOP004583
SPE001528,TOP004584
SPE001528,TOP004585
SPE001529,TOP004586
SPE001529,TOP004587
SPE001529,TOP004588
SPE001530,TOP004591
SPE001530,TOP004590
SPE001530,TOP004589
SPE001531,TOP004592
SPE001531,TOP004593
SPE001531,TOP004437
SPE001532,TOP004595
SPE001532,TOP004596
SPE001532,TOP004594
SPE001533,TOP004599
SPE001533,TOP004598
SPE001533,TOP004597
SPE001534,TOP004600
SPE001534,TOP004601
SPE001534,TOP004602
SPE001535,TOP004603
SPE001535,TOP004604
SPE001535,TOP004605
SPE001536,TOP004606
SPE001536,TOP004608
SPE001536,TOP004607
SPE001537,TOP004611
SPE001537,TOP004610
SPE001537,TOP004609
SPE001538,TOP004614
SPE001538,TOP004612
SPE001538,TOP004613
SPE001539,TOP004617
SPE001539,TOP004616
SPE001539,TOP004615
SPE001540,TOP004620
SPE001540,TOP004619
SPE001540,TOP004618
SPE001541,TOP004621
SPE001541,TOP004623
SPE001541,TOP004622
SPE001542,TOP004533
SPE001542,TOP004624
SPE001542,TOP004625
SPE001543,TOP004628
SPE001543,TOP004626
SPE001543,TOP004627
SPE001544,TOP004631
SPE001544,TOP004630
SPE001544,TOP004629
SPE001545,TOP004633
SPE001545,TOP004632
SPE001545,TOP004634
SPE001546,TOP004635
SPE001546,TOP004636
SPE001546,TOP002371
SPE001547,TOP004638
SPE001547,TOP004639
SPE001547,TOP004637
SPE001548,TOP004609
SPE001548,TOP004640
SPE001548,TOP000997
SPE001549,TOP004642
SPE001549,TOP004643
SPE001549,TOP004641
SPE001550,TOP004645
SPE001550,TOP004646
SPE001550,TOP004644
SPE001551,TOP004648
SPE001551,TOP004647
SPE001551,TOP000860
SPE001552,TOP004649
SPE001552,TOP004651
SPE001552,TOP004650
SPE001553,TOP004652
SPE001553,TOP004653
SPE001553,TOP004654
SPE001554,TOP004656
SPE001554,TOP004655
SPE001554,TOP004657
SPE001555,TOP004622
SPE001555,TOP004621
SPE001555,TOP004658
SPE001556,TOP004659
SPE001556,TOP004661
SPE001556,TOP004660
SPE001557,TOP004663
SPE001557,TOP004664
SPE001557,TOP004662
SPE001558,TOP004665
SPE001558,TOP004667
SPE001558,TOP004666
SPE001559,TOP004669
SPE001559,TOP004670
SPE001559,TOP004668
SPE001560,TOP004672
SPE001560,TOP004673
SPE001560,TOP004671
SPE001561,TOP004674
SPE001561,TOP004609
SPE001561,TOP004675
SPE001562,TOP004678
SPE001562,TOP004677
SPE001562,TOP004676
SPE001563,TOP004681
SPE001563,TOP004680
SPE001563,TOP004679
SPE001564,TOP004684
SPE001564,TOP004683
SPE001564,TOP004682
SPE001565,TOP004687
SPE001565,TOP004685
SPE001565,TOP004686
SPE001566,TOP004689
SPE001566,TOP004690
SPE001566,TOP004688
SPE001567,TOP004693
SPE001567,TOP004692
SPE001567,TOP004691
SPE001568,TOP004695
SPE001568,TOP004694
SPE001568,TOP004696
SPE001569,TOP004698
SPE001569,TOP004697
SPE001569,TOP004699
SPE001570,TOP004702
SPE001570,TOP004700
SPE001570,TOP004701
SPE001571,TOP004705
SPE001571,TOP004703
SPE001571,TOP004704
SPE001572,TOP004707
SPE001572,TOP004708
SPE001572,TOP004706
SPE001573,TOP004711
SPE001573,TOP004709
SPE001573,TOP004710
SPE001574,TOP002022
SPE001574,TOP004713
SPE001574,TOP004712
SPE001575,TOP001130
SPE001575,TOP004714
SPE001575,TOP004715
SPE001576,TOP004718
SPE001576,TOP004716
SPE001576,TOP004717
SPE001577,TOP004720
SPE001577,TOP004721
SPE001577,TOP004719
SPE001578,TOP004724
SPE001578,TOP004722
SPE001578,TOP004723
SPE001579,TOP000269
SPE001579,TOP004725
SPE001579,TOP004979
SPE001579,TOP004980
SPE001579,TOP004727
SPE001579,TOP004726
SPE001580,TOP004733
SPE001580,TOP004732
SPE001580,TOP004731
SPE001581,TOP004734
SPE001581,TOP004735
SPE001581,TOP004736
SPE001582,TOP004739
SPE001582,TOP004737
SPE001582,TOP004738
SPE001583,TOP004740
SPE001583,TOP004741
SPE001583,TOP004742
SPE001584,TOP004745
SPE001584,TOP004744
SPE001584,TOP004743
SPE001585,TOP004747
SPE001585,TOP004746
SPE001585,TOP004748
SPE001586,TOP004750
SPE001586,TOP004749
SPE001586,TOP004751
SPE001587,TOP004754
SPE001587,TOP004752
SPE001587,TOP004753
SPE001588,TOP004756
SPE001588,TOP004755
SPE001588,TOP004757
SPE001589,TOP004760
SPE001589,TOP004759
SPE001589,TOP004758
SPE001590,TOP004761
SPE001590,TOP004762
SPE001590,TOP004763
SPE001591,TOP004766
SPE001591,TOP004765
SPE001591,TOP004764
SPE001592,TOP004769
SPE001592,TOP004768
SPE001592,TOP004767
SPE001593,TOP004770
SPE001593,TOP004772
SPE001593,TOP004771
SPE001594,TOP004774
SPE001594,TOP004773
SPE001594,TOP004775
SPE001595,TOP000153
SPE001595,TOP003213
SPE001595,TOP003876
SPE001596,TOP004776
SPE001596,TOP004777
SPE001596,TOP001436
SPE001597,TOP004778
SPE001597,TOP004780
SPE001597,TOP004779
SPE001598,TOP005659
SPE001598,TOP005623
SPE001598,TOP004786
SPE001598,TOP005074
SPE001598,TOP005907
SPE001598,TOP005839
SPE001598,TOP004785
SPE001598,TOP005335
SPE001598,TOP005504
SPE001598,TOP005296
SPE001598,TOP005838
SPE001598,TOP004993
SPE001598,TOP004914
SPE001598,TOP005505
SPE001598,TOP005908
SPE001598,TOP005297
SPE001598,TOP005334
SPE001598,TOP005790
SPE001598,TOP005701
SPE001598,TOP005073
SPE001598,TOP005791
SPE001598,TOP005072
SPE001598,TOP004994
SPE001598,TOP005451
SPE001598,TOP005840
SPE001598,TOP004995
SPE001598,TOP005506
SPE001598,TOP005792
SPE001598,TOP004915
SPE001598,TOP005449
SPE001598,TOP002005
SPE001598,TOP004784
SPE001598,TOP005336
SPE001598,TOP005450
SPE001598,TOP005298
SPE001598,TOP004250
SPE001598,TOP005906
SPE001599,TOP004787
SPE001599,TOP004788
SPE001599,TOP004789
SPE001600,TOP004791
SPE001600,TOP004792
SPE001600,TOP004790
SPE001601,TOP004795
SPE001601,TOP004794
SPE001601,TOP004793
SPE001602,TOP004798
SPE001602,TOP004796
SPE001602,TOP004797
SPE001603,TOP002981
SPE001603,TOP004800
SPE001603,TOP004799
SPE001604,TOP004803
SPE001604,TOP004801
SPE001604,TOP004802
SPE001605,TOP004806
SPE001605,TOP004804
SPE001605,TOP004805
SPE001606,TOP004809
SPE001606,TOP004808
SPE001606,TOP004807
SPE001607,TOP004810
SPE001607,TOP004812
SPE001607,TOP004811
SPE001608,TOP004814
SPE001608,TOP004815
SPE001608,TOP004813
SPE001609,TOP004818
SPE001609,TOP004817
SPE001609,TOP004816
SPE001610,TOP004820
SPE001610,TOP004819
SPE001610,TOP004821
SPE001612,TOP004823
SPE001612,TOP004822
SPE001612,TOP001797
SPE001613,TOP000496
SPE001613,TOP004824
SPE001613,TOP004268
SPE001614,TOP004826
SPE001614,TOP004827
SPE001614,TOP004825
SPE001615,TOP004830
SPE001615,TOP004828
SPE001615,TOP004829
SPE001616,TOP004831
SPE001616,TOP004833
SPE001616,TOP004832
SPE001617,TOP004835
SPE001617,TOP004834
SPE001617,TOP004836
SPE001618,TOP004839
SPE001618,TOP004837
SPE001618,TOP004838
SPE001619,TOP004841
SPE001619,TOP004842
SPE001619,TOP004840
SPE001620,TOP004843
SPE001620,TOP004844
SPE001620,TOP004845
SPE001621,TOP004847
SPE001621,TOP004846
SPE001621,TOP004848
SPE001622,TOP004849
SPE001622,TOP004851
SPE001622,TOP004850
SPE001623,TOP004852
SPE001623,TOP004854
SPE001623,TOP004853
SPE001624,TOP004855
SPE001624,TOP004856
SPE001624,TOP004857
SPE001625,TOP004858
SPE001625,TOP004860
SPE001625,TOP004859
SPE001626,TOP004862
SPE001626,TOP004863
SPE001626,TOP004861
SPE001627,TOP004865
SPE001627,TOP004864
SPE001627,TOP004866
SPE001628,TOP004868
SPE001628,TOP004869
SPE001628,TOP004867
SPE001629,TOP004871
SPE001629,TOP004872
SPE001629,TOP004870
SPE001630,TOP004873
SPE001630,TOP004875
SPE001630,TOP004874
SPE001631,TOP004876
SPE001631,TOP004877
SPE001631,TOP004878
SPE001632,TOP004881
SPE001632,TOP004880
SPE001632,TOP004879
SPE001633,TOP004883
SPE001633,TOP004882
SPE001633,TOP000076
SPE001634,TOP004886
SPE001634,TOP004885
SPE001634,TOP004884
SPE001635,TOP004888
SPE001635,TOP004887
SPE001635,TOP004889
SPE001636,TOP004891
SPE001636,TOP004892
SPE001636,TOP004890
SPE001637,TOP004895
SPE001637,TOP004894
SPE001637,TOP004893
SPE001638,TOP004897
SPE001638,TOP004898
SPE001638,TOP004896
SPE001639,TOP004901
SPE001639,TOP004900
SPE001639,TOP004899
SPE001640,TOP004904
SPE001640,TOP004903
SPE001640,TOP004902
SPE001641,TOP004907
SPE001641,TOP004905
SPE001641,TOP004906
SPE001642,TOP004909
SPE001642,TOP004910
SPE001642,TOP004908
SPE001643,TOP004912
SPE001643,TOP004913
SPE001643,TOP004911
SPE001644,TOP004918
SPE001644,TOP004916
SPE001644,TOP004917
SPE001645,TOP004921
SPE001645,TOP004920
SPE001645,TOP004919
SPE001646,TOP004923
SPE001646,TOP004922
SPE001646,TOP004924
SPE001647,TOP004916
SPE001647,TOP004925
SPE001647,TOP004926
SPE001648,TOP004927
SPE001648,TOP004928
SPE001648,TOP004929
SPE001649,TOP004932
SPE001649,TOP004930
SPE001649,TOP004931
SPE001650,TOP004935
SPE001650,TOP004934
SPE001650,TOP004933
SPE001651,TOP004938
SPE001651,TOP004937
SPE001651,TOP004936
SPE001652,TOP004940
SPE001652,TOP004939
SPE001652,TOP004941
SPE001653,TOP004942
SPE001653,TOP004943
SPE001653,TOP004944
SPE001654,TOP004945
SPE001654,TOP004363
SPE001654,TOP004364
SPE001655,TOP004946
SPE001655,TOP004948
SPE001655,TOP004947
SPE001656,TOP004949
SPE001656,TOP004951
SPE001656,TOP004950
SPE001657,TOP004953
SPE001657,TOP004952
SPE001657,TOP004954
SPE001658,TOP004956
SPE001658,TOP004955
SPE001658,TOP004957
SPE001659,TOP004960
SPE001659,TOP004958
SPE001659,TOP004959
SPE001660,TOP004962
SPE001660,TOP004961
SPE001660,TOP004963
SPE001661,TOP004966
SPE001661,TOP004964
SPE001661,TOP004965
SPE001661,TOP005070
SPE001661,TOP005069
SPE001661,TOP005071
SPE001662,TOP004968
SPE001662,TOP004357
SPE001662,TOP004967
SPE001663,TOP004970
SPE001663,TOP004969
SPE001663,TOP004971
SPE001664,TOP004972
SPE001664,TOP001768
SPE001664,TOP004973
SPE001665,TOP000357
SPE001665,TOP004974
SPE001665,TOP004975
SPE001666,TOP004977
SPE001666,TOP004976
SPE001666,TOP004978
SPE001667,TOP004982
SPE001667,TOP004983
SPE001667,TOP004981
SPE001668,TOP004985
SPE001668,TOP004986
SPE001668,TOP004984
SPE001669,TOP004989
SPE001669,TOP004987
SPE001669,TOP004988
SPE001670,TOP004991
SPE001670,TOP004992
SPE001670,TOP004990
SPE001671,TOP004998
SPE001671,TOP004996
SPE001671,TOP004997
SPE001672,TOP004935
SPE001672,TOP005000
SPE001672,TOP004999
SPE001673,TOP005003
SPE001673,TOP005001
SPE001673,TOP005002
SPE001674,TOP005005
SPE001674,TOP005004
SPE001674,TOP005006
SPE001675,TOP005009
SPE001675,TOP005007
SPE001675,TOP005008
SPE001676,TOP005012
SPE001676,TOP005011
SPE001676,TOP005010
SPE001677,TOP004810
SPE001677,TOP005013
SPE001677,TOP005014
SPE001678,TOP005545
SPE001678,TOP005017
SPE001678,TOP005546
SPE001678,TOP005016
SPE001678,TOP005544
SPE001678,TOP005015
SPE001679,TOP000775
SPE001679,TOP005019
SPE001679,TOP005018
SPE001680,TOP005021
SPE001680,TOP005020
SPE001680,TOP005022
SPE001681,TOP005024
SPE001681,TOP005025
SPE001681,TOP005023
SPE001682,TOP005028
SPE001682,TOP005026
SPE001682,TOP005027
SPE001683,TOP005031
SPE001683,TOP005029
SPE001683,TOP005030
SPE001684,TOP003369
SPE001684,TOP005032
SPE001684,TOP005033
SPE001685,TOP005034
SPE001685,TOP005035
SPE001685,TOP005036
SPE001686,TOP005038
SPE001686,TOP005039
SPE001686,TOP005037
SPE001687,TOP005042
SPE001687,TOP005040
SPE001687,TOP005041
SPE001688,TOP005045
SPE001688,TOP005044
SPE001688,TOP005043
SPE001689,TOP005046
SPE001689,TOP004494
SPE001689,TOP005047
SPE001690,TOP005050
SPE001690,TOP005048
SPE001690,TOP005049
SPE001691,TOP005053
SPE001691,TOP005052
SPE001691,TOP005051
SPE001692,TOP005054
SPE001692,TOP005055
SPE001692,TOP005056
SPE001693,TOP005058
SPE001693,TOP005057
SPE001693,TOP005059
SPE001694,TOP005062
SPE001694,TOP005060
SPE001694,TOP005061
SPE001695,TOP005064
SPE001695,TOP005065
SPE001695,TOP005063
SPE001696,TOP005068
SPE001696,TOP005067
SPE001696,TOP005066
SPE001697,TOP005077
SPE001697,TOP005076
SPE001697,TOP005075
SPE001698,TOP005078
SPE001698,TOP005079
SPE001698,TOP005080
SPE001699,TOP004899
SPE001699,TOP005081
SPE001699,TOP005082
SPE001700,TOP005084
SPE001700,TOP005083
SPE001700,TOP005085
SPE001701,TOP005087
SPE001701,TOP005088
SPE001701,TOP005086
SPE001702,TOP005091
SPE001702,TOP005090
SPE001702,TOP005089
SPE001703,TOP005092
SPE001703,TOP005094
SPE001703,TOP005093
SPE001704,TOP005095
SPE001704,TOP005097
SPE001704,TOP005096
SPE001705,TOP005099
SPE001705,TOP005100
SPE001705,TOP005098
SPE001706,TOP001493
SPE001706,TOP005101
SPE001706,TOP005102
SPE001707,TOP005104
SPE001707,TOP005103
SPE001707,TOP005105
SPE001708,TOP005108
SPE001708,TOP005107
SPE001708,TOP005106
SPE001709,TOP005110
SPE001709,TOP005109
SPE001709,TOP005111
SPE001710,TOP005114
SPE001710,TOP005113
SPE001710,TOP005112
SPE001711,TOP005116
SPE001711,TOP005115
SPE001711,TOP000140
SPE001712,TOP000496
SPE001712,TOP005118
SPE001712,TOP005117
SPE001713,TOP005120
SPE001713,TOP005119
SPE001713,TOP005121
SPE001714,TOP005122
SPE001714,TOP005123
SPE001714,TOP005124
SPE001715,TOP005127
SPE001715,TOP005126
SPE001715,TOP005125
SPE001716,TOP005128
SPE001716,TOP005129
SPE001716,TOP005130
SPE001717,TOP005132
SPE001717,TOP005131
SPE001717,TOP005133
SPE001718,TOP005134
SPE001718,TOP005136
SPE001718,TOP005135
SPE001719,TOP005138
SPE001719,TOP005137
SPE001719,TOP005139
SPE001720,TOP005140
SPE001720,TOP005141
SPE001720,TOP005142
SPE001721,TOP005144
SPE001721,TOP005143
SPE001721,TOP005145
SPE001722,TOP005146
SPE001722,TOP005147
SPE001722,TOP005148
SPE001723,TOP005150
SPE001723,TOP005149
SPE001723,TOP005151
SPE001724,TOP005153
SPE001724,TOP005154
SPE001724,TOP005152
SPE001725,TOP005155
SPE001725,TOP005157
SPE001725,TOP005156
SPE001726,TOP005160
SPE001726,TOP005159
SPE001726,TOP005158
SPE001727,TOP005163
SPE001727,TOP005162
SPE001727,TOP005161
SPE001728,TOP005166
SPE001728,TOP005164
SPE001728,TOP005165
SPE001729,TOP005169
SPE001729,TOP005167
SPE001729,TOP005168
SPE001730,TOP005172
SPE001730,TOP005171
SPE001730,TOP005170
SPE001731,TOP005174
SPE001731,TOP005173
SPE001731,TOP005175
SPE001732,TOP005177
SPE001732,TOP005178
SPE001732,TOP005176
SPE001733,TOP005179
SPE001733,TOP005180
SPE001733,TOP005181
SPE001734,TOP005183
SPE001734,TOP005182
SPE001734,TOP005184
SPE001735,TOP005186
SPE001735,TOP005185
SPE001735,TOP005162
SPE001736,TOP005189
SPE001736,TOP005187
SPE001736,TOP005188
SPE001737,TOP005191
SPE001737,TOP005190
SPE001737,TOP005192
SPE001738,TOP005193
SPE001738,TOP005194
SPE001738,TOP004209
SPE001739,TOP005196
SPE001739,TOP005195
SPE001739,TOP005197
SPE001740,TOP005199
SPE001740,TOP005198
SPE001740,TOP005200
SPE001741,TOP005203
SPE001741,TOP005201
SPE001741,TOP005202
SPE001742,TOP005205
SPE001742,TOP005206
SPE001742,TOP005204
SPE001743,TOP005209
SPE001743,TOP005208
SPE001743,TOP005207
SPE001744,TOP005211
SPE001744,TOP005212
SPE001744,TOP005210
SPE001745,TOP005215
SPE001745,TOP005214
SPE001745,TOP005213
SPE001746,TOP005216
SPE001746,TOP005186
SPE001746,TOP005217
SPE001747,TOP005218
SPE001747,TOP005219
SPE001747,TOP005220
SPE001748,TOP005221
SPE001748,TOP005223
SPE001748,TOP005222
SPE001749,TOP005225
SPE001749,TOP005224
SPE001749,TOP002371
SPE001750,TOP005227
SPE001750,TOP005226
SPE001750,TOP005228
SPE001751,TOP005229
SPE001751,TOP005230
SPE001751,TOP005231
SPE001752,TOP005233
SPE001752,TOP005232
SPE001752,TOP005234
SPE001753,TOP005237
SPE001753,TOP005236
SPE001753,TOP005235
SPE001754,TOP005239
SPE001754,TOP005238
SPE001754,TOP005240
SPE001755,TOP005243
SPE001755,TOP005241
SPE001755,TOP005242
SPE001756,TOP005246
SPE001756,TOP005244
SPE001756,TOP005245
SPE001757,TOP005248
SPE001757,TOP005249
SPE001757,TOP005247
SPE001758,TOP005251
SPE001758,TOP005252
SPE001758,TOP005250
SPE001759,TOP005253
SPE001759,TOP005255
SPE001759,TOP005254
SPE001760,TOP005258
SPE001760,TOP005256
SPE001760,TOP005257
SPE001761,TOP005260
SPE001761,TOP004214
SPE001761,TOP005259
SPE001762,TOP005263
SPE001762,TOP005262
SPE001762,TOP005261
SPE001763,TOP005269
SPE001763,TOP005268
SPE001763,TOP005267
SPE001764,TOP005270
SPE001764,TOP005271
SPE001764,TOP005272
SPE001765,TOP005274
SPE001765,TOP005273
SPE001765,TOP005275
SPE001766,TOP005276
SPE001766,TOP005277
SPE001766,TOP005278
SPE001767,TOP005281
SPE001767,TOP005279
SPE001767,TOP005280
SPE001768,TOP005282
SPE001768,TOP005283
SPE001768,TOP005284
SPE001769,TOP005287
SPE001769,TOP005285
SPE001769,TOP005286
SPE001770,TOP005289
SPE001770,TOP005290
SPE001770,TOP005288
SPE001771,TOP005229
SPE001771,TOP005292
SPE001771,TOP005291
SPE001772,TOP005294
SPE001772,TOP005295
SPE001772,TOP005293
SPE001773,TOP005301
SPE001773,TOP005300
SPE001773,TOP005299
SPE001774,TOP005303
SPE001774,TOP005304
SPE001774,TOP005302
SPE001775,TOP005305
SPE001775,TOP005306
SPE001775,TOP005307
SPE001776,TOP005310
SPE001776,TOP005309
SPE001776,TOP005308
SPE001777,TOP005312
SPE001777,TOP005311
SPE001777,TOP005313
SPE001778,TOP005316
SPE001778,TOP005314
SPE001778,TOP005315
SPE001779,TOP005318
SPE001779,TOP005319
SPE001779,TOP005317
SPE001780,TOP005321
SPE001780,TOP004977
SPE001780,TOP005320
SPE001781,TOP006348
SPE001781,TOP006414
SPE001781,TOP005322
SPE001781,TOP005323
SPE001781,TOP006346
SPE001781,TOP006415
SPE001781,TOP005324
SPE001781,TOP006413
SPE001781,TOP006347
SPE001782,TOP005327
SPE001782,TOP005325
SPE001782,TOP005326
SPE001783,TOP005330
SPE001783,TOP005329
SPE001783,TOP005328
SPE001784,TOP005333
SPE001784,TOP005332
SPE001784,TOP005331
SPE001785,TOP005337
SPE001785,TOP005338
SPE001785,TOP005339
SPE001786,TOP005342
SPE001786,TOP005341
SPE001786,TOP005340
SPE001787,TOP005344
SPE001787,TOP005345
SPE001787,TOP005343
SPE001788,TOP005348
SPE001788,TOP005346
SPE001788,TOP005347
SPE001789,TOP005349
SPE001789,TOP005350
SPE001789,TOP005351
SPE001790,TOP005352
SPE001790,TOP005353
SPE001790,TOP005354
SPE001791,TOP005145
SPE001791,TOP005355
SPE001791,TOP002833
SPE001792,TOP005358
SPE001792,TOP005357
SPE001792,TOP005356
